;name;date;party;okrug;drived;registered;elected
10;Барынина Надежда Сергеевна;14.08.1954;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
11;Волгин Сергей Алексеевич;22.12.1960;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
12;Ибишов Айдын Балаш оглы;20.06.1955;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
13;Кирюткин Владимир Васильевич;02.01.1969;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
14;Котов Валерий Григорьевич;23.02.1942;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
15;Крепкова Юлия Александровна;21.12.1977;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
16;Никитин Владимир Васильевич;17.02.1938;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
17;Рудник Максим Александрович;23.09.1991;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
18;Руковицын Евгений Анатольевич;03.07.1959;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
19;Уколов Вадим Александрович;04.10.1963;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
20;Цивилев Константин Григорьевич;01.05.1965;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
21;Ашибоков Рустам Мухамедович;03.02.1976;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
22;Васильев Федор Сергеевич;24.09.1992;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
23;Воронцов Евгений Владимирович;29.03.1979;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
24;Маслаков Георгий Игоревич;22.02.1994;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;отказ в регистрации;
25;Петров Андрей Юрьевич;27.06.1981;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
26;Таран Александр Александрович;24.11.1967;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;3;выдвинут;зарегистрирован;
27;Боброва Елена Николаевна;03.06.1965;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
28;Годовикова Ирина Ивановна;09.11.1957;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
29;Горбатых Наталья Викторовна;28.10.1966;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
30;Громова Венера Николаевна;19.02.1965;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
31;Демихова Татьяна Викторовна;09.10.1969;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
32;Качала Игорь Юрьевич;09.05.1969;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;
33;Кузнецова Марина Валентиновна;30.03.1968;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
34;Курчаткина Ирина Евгеньевна;02.12.1961;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
35;Новикова Екатерина Владимировна;28.07.1984;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
36;Подчуфарова Ирина Андреевна;05.12.1956;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;
37;Савинов Алексей Александрович;12.02.1989;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;
38;Свиридова Елена Юрьевна;04.05.1964;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;
39;Сироткина Евгения Николаевна;23.07.1975;"Региональное отделение в Москве Политической партии ""Партия народной свободы (ПАРНАС)""";3;выдвинут;зарегистрирован;
40;Ткачева Юлия Игоревна;21.10.1995;"Региональное отделение в Москве Политической партии ""Партия народной свободы (ПАРНАС)""";2;выдвинут;отказ в регистрации;
41;Филиппенков Денис Николаевич;16.02.1980;"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Москве";1;выдвинут;зарегистрирован;
42;Черненков Николай Сергеевич;01.03.1983;"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Москве";3;выдвинут;зарегистрирован;
43;Акулинушкин Василий Александрович;18.07.1994;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;отказ в регистрации;
44;Бажанова Тамара Станиславовна;26.05.1957;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
45;Гормаш Лариса Валерьевна;27.08.1966;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;
46;Иванникова Марина Николаевна;03.09.1982;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;избр.
47;Лысенко Алексей Александрович;01.07.1963;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";3;выдвинут;зарегистрирован;
48;Ремизова Наталья Валентиновна;27.05.1959;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";3;выдвинут;зарегистрирован;избр.
49;Сарвилин Дмитрий Валентинович;20.12.1977;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
50;Смирнова Ирина Владимировна;12.01.1964;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;
51;Юшина Наталья Николаевна;02.08.1978;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;избр.
52;Джагаев Иосиф Русланович;22.09.1989;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;3;выдвинут;зарегистрирован;
53;Климов Леонид Николаевич;19.06.1991;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;3;выдвинут;зарегистрирован;
54;Кумыш Марина Евгеньевна;27.12.1964;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;3;выдвинут;зарегистрирован;
55;Шабаев Евгений Олегович;07.08.1979;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
56;Андронова Светлана Валерьевна;11.05.1967;Самовыдвижение;1;выдвинут;зарегистрирован;
57;Арзуманов Артур Рубенович;26.11.1968;Самовыдвижение;3;выдвинут;зарегистрирован;
58;Арзуманов Артур Рубенович;26.11.1968;Самовыдвижение;3;утративший статус выдвинутого кандидата;;
59;Боканов Александр Авангардович;05.09.1975;Самовыдвижение;3;выдвинут;зарегистрирован;
60;Бондаренко Игорь Владимирович;27.11.1989;Самовыдвижение;2;выдвинут;зарегистрирован;
61;Бояринова Наталья Степановна;01.03.1961;Самовыдвижение;3;выдвинут;зарегистрирован;
62;Вартапетян Эрик Гавриллович;10.12.1980;Самовыдвижение;1;выдвинут;зарегистрирован;
63;Виноградова Валентина Михайловна;24.07.1952;Самовыдвижение;3;выдвинут;зарегистрирован;
64;Глазунова Лариса Владимировна;12.02.1953;Самовыдвижение;2;выдвинут;зарегистрирован;
65;Глазунова Мария Борисовна;05.04.1988;Самовыдвижение;3;выдвинут;зарегистрирован;
66;Голубев Валентин Александрович;09.09.1969;Самовыдвижение;3;выдвинут;зарегистрирован;
67;Голубев Олег Николаевич;17.08.1963;Самовыдвижение;3;утративший статус выдвинутого кандидата;;
68;Григоров Сергей Геннадьевич;12.04.1974;Самовыдвижение;1;выдвинут;зарегистрирован;
69;Крахмалев Андрей Анатольевич;09.05.1982;Самовыдвижение;3;выдвинут;выбывший (после регистрации) кандидат;
70;Лютиков Максим Андреевич;27.07.1998;Самовыдвижение;1;выдвинут;отказ в регистрации;
71;Моисеенкова Татьяна Михайловна;11.04.1967;Самовыдвижение;3;выдвинут;зарегистрирован;
72;Савинов Сергей Юрьевич;06.07.1981;Самовыдвижение;3;выдвинут;зарегистрирован;
73;Савон Николай Иванович;16.11.1960;Самовыдвижение;2;утративший статус выдвинутого кандидата;;
74;Таболин Владимир Викторович;27.01.1958;Самовыдвижение;1;выдвинут;зарегистрирован;
75;Турапин Максим Андреевич;26.08.1993;Самовыдвижение;1;выдвинут;зарегистрирован;
76;Феркалюк Василий Юрьевич;09.04.1990;Самовыдвижение;2;выдвинут;зарегистрирован;
77;Феркалюк Юрий Иванович;26.10.1964;Самовыдвижение;3;выдвинут;зарегистрирован;
78;Чибизов Александр Викторович;01.10.1965;Самовыдвижение;3;выдвинут;зарегистрирован;избр.
79;Чистиков Никита Сергеевич;08.02.1982;Самовыдвижение;1;выдвинут;зарегистрирован;
80;Шепелёв Георгий Иванович;02.07.1950;Самовыдвижение;2;выдвинут;зарегистрирован;
81;Шиконин Владимир Викторович;05.04.1988;Самовыдвижение;3;выдвинут;зарегистрирован;
