;name;date;party;okrug;drived;registered;elected
44;Струтынский Дмитрий Андреевич;11.11.1979;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
45;Терняк Евгений Владимирович;20.04.1976;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";4;выдвинут;зарегистрирован;избр.
46;Филимонова Елена Николаевна;10.02.1982;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
47;Черноусов Юрий Васильевич;12.07.1978;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
48;Курбатов Сергей Михайлович;03.01.1977;"Московское городское региональное отделение Общероссийской политической партии ""НАРОД ПРОТИВ КОРРУПЦИИ""";2;выдвинут;отказ в регистрации;
49;Котикова Тамара Родионовна;10.08.1948;"Региональное отделение в городе Москва Политической партии ""Национальный курс""";4;выдвинут;отказ в регистрации;
50;Полока Диана Руслановна;11.07.1999;"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Москве";2;выдвинут;зарегистрирован;
51;Шапкин Виталий Игоревич;05.01.1989;"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Москве";1;выдвинут;зарегистрирован;
52;Рузавин Сергей Иванович;18.01.1954;"Региональное отделение Всероссийской политической партии ""Союз Труда"" в городе Москве";4;выдвинут;зарегистрирован;
53;Абрамов Юрий Иванович;21.05.1969;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
54;Василевский Максим Сергеевич;19.12.1991;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;выбывший (после регистрации) кандидат;
55;Голубев Владимир Васильевич;02.05.1953;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";3;выдвинут;зарегистрирован;
56;Гудков Илья Романович;09.11.1992;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";3;выдвинут;зарегистрирован;
57;Давлеев Артем Альбертович;02.10.1990;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;
58;Зиганшина Алия Рустамовна;12.01.1995;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";3;выдвинут;зарегистрирован;
59;Копкин Андрей Александрович;02.10.1979;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
60;Копкина Ирина Николаевна;08.04.1956;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;избр.
61;Кульянов Андрей Евгеньевич;28.07.1977;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;
62;Санников Вячеслав Юрьевич;10.11.1978;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
63;Сергеев Иван Григорьевич;05.04.1986;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";4;выдвинут;зарегистрирован;
64;Симомура Светлана Леонидовна;01.02.1963;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";4;выдвинут;зарегистрирован;
65;Синицкий Никита Олегович;22.06.1995;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";4;выдвинут;зарегистрирован;
66;Шатов Алексей Викторович;03.01.1973;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";4;выдвинут;зарегистрирован;
67;Головизнин Владимир Аркадьевич;20.10.1956;"Региональное отделение политической партии ""Российская партия пенсионеров за социальную справедливость"" в городе Москве";1;выдвинут;отказ в регистрации;
68;Журин Роман Александрович;09.06.1979;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
69;Журина Антонина Владимировна;10.05.1980;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
70;Моргуновская Алена Евгеньевна;14.02.1983;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
71;Алешкин Андрей Владимирович;04.01.1982;Самовыдвижение;2;утративший статус выдвинутого кандидата;;
72;Василевский Антон Алексеевич;23.05.1987;Самовыдвижение;3;утративший статус выдвинутого кандидата;;
73;Врачёв Андрей Львович;07.09.1954;Самовыдвижение;4;выдвинут;зарегистрирован;
74;Гвытев Максим Александрович;23.05.1981;Самовыдвижение;1;выдвинут;зарегистрирован;
75;Гордеев Валерий Викторович;08.02.1958;Самовыдвижение;4;выдвинут;зарегистрирован;
76;Гришко Николай Станиславович;30.11.1971;Самовыдвижение;1;выдвинут;зарегистрирован;
77;Денисова Жанна Федоровна;22.12.1954;Самовыдвижение;3;выдвинут;зарегистрирован;
78;Егорчев Александр Васильевич;09.11.1960;Самовыдвижение;4;выдвинут;зарегистрирован;
79;Ермаков Сергей Валентинович;14.08.1978;Самовыдвижение;1;выдвинут;зарегистрирован;
80;Зайцев Владимир Алексеевич;13.04.1952;Самовыдвижение;3;выдвинут;зарегистрирован;
81;Зайцев Сергей Леонидович;19.10.1966;Самовыдвижение;3;выдвинут;зарегистрирован;
82;Князев Павел Юрьевич;31.05.1987;Самовыдвижение;4;выдвинут;зарегистрирован;
83;Куранина Вера Васильевна;16.04.1954;Самовыдвижение;4;утративший статус выдвинутого кандидата;;
84;Курочкина Анна Викторовна;08.05.1983;Самовыдвижение;1;выдвинут;зарегистрирован;
85;Мазур Элина Викторовна;20.06.1965;Самовыдвижение;1;выдвинут;зарегистрирован;
86;Марков Алексей Викторович;26.06.1987;Самовыдвижение;2;выдвинут;зарегистрирован;
87;Мишин Вячеслав Владимирович;02.05.1990;Самовыдвижение;3;выдвинут;зарегистрирован;
88;Мосина Елена Александровна;24.05.1962;Самовыдвижение;3;выдвинут;зарегистрирован;
89;Мышаев Евгений Иванович;23.10.1958;Самовыдвижение;2;выдвинут;зарегистрирован;
90;Осипова Екатерина Вячеславовна;11.12.1988;Самовыдвижение;4;выдвинут;зарегистрирован;
91;Паскеева Эсия Исмаиловна;12.12.1951;Самовыдвижение;4;выдвинут;зарегистрирован;
92;Ромашин Ростислав Геннадьевич;14.08.1976;Самовыдвижение;1;выдвинут;зарегистрирован;
93;Рыбакова Ольга Ивановна;31.03.1950;Самовыдвижение;1;выдвинут;зарегистрирован;
94;Рыженина Ольга Владимировна;15.09.1973;Самовыдвижение;2;выдвинут;зарегистрирован;
95;Стокоз Дмитрий Александрович;02.12.1980;Самовыдвижение;3;выдвинут;зарегистрирован;
96;Тихонова Анна Михайловна;26.12.1998;Самовыдвижение;3;выдвинут;отказ в регистрации;
97;Тихонова Ольга Викторовна;15.07.1974;Самовыдвижение;2;выдвинут;зарегистрирован;
98;Шершакова Татьяна Андреевна;10.07.1952;Самовыдвижение;4;выдвинут;зарегистрирован;
