;name;date;party;okrug;drived;registered;elected
63;Швидкин Денис Викторович;01.08.1972;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
64;Баринов Андрей Сергеевич;05.08.1981;Самовыдвижение;3;выдвинут;отказ в регистрации;
65;Грузинов Александр Иванович;05.01.1960;Самовыдвижение;2;выдвинут;зарегистрирован;
66;Калинин Вадим Анатольевич;01.11.1984;Самовыдвижение;3;выдвинут;зарегистрирован;
67;Корчагин Павел Викторович;19.05.1953;Самовыдвижение;2;выдвинут;зарегистрирован;
68;Кукушкин Юрий Леонтьевич;11.02.1963;Самовыдвижение;3;выдвинут;зарегистрирован;
69;Кушнер Олег Игоревич;12.01.1984;Самовыдвижение;1;выдвинут;зарегистрирован;
70;Менжевицкий Матвей Евгеньевич;04.05.1998;Самовыдвижение;1;выдвинут;зарегистрирован;
71;Нефедов Александр Евгеньевич;19.03.1991;Самовыдвижение;2;выдвинут;зарегистрирован;
72;Никитенко Ярослав Владимирович;26.10.1987;Самовыдвижение;2;выдвинут;выбывший (после регистрации) кандидат;
73;Нуждина Елена Александровна;23.09.1989;Самовыдвижение;3;выдвинут;зарегистрирован;
74;Промская Ольга Николаевна;20.08.1974;Самовыдвижение;2;выдвинут;зарегистрирован;
75;Тимофеев Александр Николаевич;21.10.1975;Самовыдвижение;2;выдвинут;отказ в регистрации;
76;Трубин Александр Арсентьевич;05.01.1959;Самовыдвижение;2;выдвинут;зарегистрирован;
77;Фуртатова Ирина Григорьевна;05.04.1961;Самовыдвижение;2;выдвинут;зарегистрирован;
