;name;date;party;okrug;drived;registered;elected
21;Храмешина Наталья Валентиновна;02.03.1949;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
22;Шведова Ольга Павловна;21.07.1952;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;избр.
23;Шемелин Юрий Николаевич;05.09.1938;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
24;Ильинская Анжела Марковна;18.05.1976;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
25;Оркин Василий Михайлович;28.12.1993;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
26;Скуратович Алексей Леонидович;04.12.1974;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
27;Шевченко Вячеслав Андреевич;22.10.1998;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
28;Беляев Александр Сергеевич;10.08.1964;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
29;Бохонская Инесса Евгеньевна;01.12.1964;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
30;Брежнев Александр Николаевич;20.08.1968;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;
31;Губченко Петр Евгеньевич;02.10.1958;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;
32;Зубрилова Галина Владимировна;17.07.1983;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;
33;Мартынова Елена Васильевна;31.10.1958;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
34;Павлова Светлана Викторовна;31.12.1965;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
35;Ромашова Мария Владимировна;05.05.1986;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;
36;Самойлик Виктор Иванович;23.06.1948;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;
37;Сидорова Елена Игнатьевна;27.07.1963;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;
38;Герасимов Юрий Константинович;11.05.1940;"Московское городское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""";2;выдвинут;отказ в регистрации;
39;Онищенко Иван Владимирович;16.01.1978;"Московское городское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""";1;выдвинут;отказ в регистрации;
40;Осипов Дмитрий Андреевич;08.11.1952;"Московское городское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""";1;выдвинут;зарегистрирован;
41;Смирнов Алексей Иванович;21.08.1978;"Московское городское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""";2;выдвинут;зарегистрирован;
42;Щербинина Вера Вильевна;31.12.1952;"Московское городское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""";1;выдвинут;отказ в регистрации;
43;Колесников Василий Владимирович;23.03.1986;"Региональное отделение в городе Москве Политической партии ""Российская экологическая партия ""Зелёные""";2;выдвинут;зарегистрирован;
44;Баринов Иван Борисович;09.02.1957;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;избр.
45;Голуенко Алиса Владимировна;30.10.1995;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;избр.
46;Голуенко Владимир Станиславович;22.09.1970;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
47;Мартыненко Людмила Викторовна;02.12.1969;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;избр.
48;Михайлов Максим Андреевич;31.05.1987;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;избр.
49;Фомин Егор Валерьевич;06.05.1997;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;
50;Чинаров Иван Сергеевич;08.02.1996;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;отказ в регистрации;
51;Андронов Дмитрий Викторович;28.05.1981;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
52;Казьмин Олег Арнольдович;03.09.1969;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
53;Орехов Дмитрий Альбертович;20.11.1966;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
54;Сергань Ярослав Владимирович;06.11.1997;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
55;Сергеева Марина Владимировна;02.02.1961;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
56;Шалимова Надежда Валерьевна;21.10.1967;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
57;Андреев Алексей Васильевич;09.08.1986;Самовыдвижение;1;выдвинут;выбывший (после регистрации) кандидат;
58;Арифулин Александр Александрович;15.01.1978;Самовыдвижение;2;выдвинут;зарегистрирован;
59;Бескровный Павел Евгеньевич;14.06.1980;Самовыдвижение;2;выдвинут;отказ в регистрации;
60;Драбкин Леонид Дмитриевич;17.08.1992;Самовыдвижение;1;выдвинут;зарегистрирован;
61;Зурабова Марина Вачакановна;19.12.1965;Самовыдвижение;2;выдвинут;зарегистрирован;
62;Зурабова Орнелла Ахмадовна;22.11.1991;Самовыдвижение;1;выдвинут;зарегистрирован;
63;Калачев Валерий Валентинович;15.09.1966;Самовыдвижение;2;выдвинут;зарегистрирован;
64;Козлов Ярослав Константинович;09.07.1966;Самовыдвижение;2;выдвинут;зарегистрирован;
65;Коршунова Екатерина Сергеевна;07.09.1978;Самовыдвижение;2;выдвинут;зарегистрирован;
66;Лепин Егор Олегович;30.07.1991;Самовыдвижение;1;выдвинут;отказ в регистрации;
67;Несытов Владислав Дмитриевич;25.12.1998;Самовыдвижение;2;выдвинут;зарегистрирован;
68;Николаенко Борис Сергеевич;27.06.1986;Самовыдвижение;2;выдвинут;зарегистрирован;
69;Святобогова Оксана Александровна;06.10.1966;Самовыдвижение;2;выдвинут;зарегистрирован;
70;Якубовская Любовь Станиславна;23.02.1970;Самовыдвижение;2;выдвинут;зарегистрирован;избр.
