;name;date;party;okrug;drived;registered;elected
11;Шелемех Александр Александрович;20.07.1990;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;2;выдвинут;зарегистрирован;
12;Шкарин Андрей Владимирович;20.01.1978;МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ;2;выдвинут;зарегистрирован;
13;Антонян Алина Александровна;17.05.1975;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
14;Жигулина Людмила Борисовна;12.05.1963;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
15;Зуева Елена Александровна;28.07.1960;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
16;Кириллова Ольга Сергеевна;02.07.1966;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
17;Козак Надежда Николаевна;21.09.1959;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
18;Крючков Игорь Константинович;15.07.1970;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
19;Крючкова Наталья Борисовна;10.08.1971;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
20;Сидельников Лев Николаевич;03.10.1978;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
21;Соломатина Лариса Ивановна;21.12.1954;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
22;Хомяков Алексей Валерьевич;23.09.1979;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
23;Белов Даниил Романович;17.07.1989;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
24;Белов Кирилл Леонидович;13.05.1966;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
25;Любомищенко Юрий Кимович;01.01.1958;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
26;Петухова Елена Петровна;30.11.1972;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
27;Помелова Елена Ивановна;19.11.1962;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
28;Салкин Михаил Игоревич;19.02.1987;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
29;Тихомирова Ирина Владиславовна;15.09.1959;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
30;Афанасенков Андрей Леонидович;01.02.1981;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
31;Васильева Лариса Викторовна;10.05.1970;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
32;Гайнулин Шамиль Мухтарович;05.10.1956;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
33;Гусев Александр Витальевич;24.05.1983;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
34;Евстратов Евгений Юрьевич;20.10.1956;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
35;Клочков Рустам Александрович;19.06.1977;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
36;Коврикова Людмила Николаевна;24.12.1955;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
37;Рябинина Ирина Герольдовна;05.08.1958;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
38;Сентяев Владимир Прокопьевич;01.07.1954;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
39;Холодницкая Оксана Борисовна;29.12.1971;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
40;Коробкова Елена Александровна;16.06.1984;"Московское городское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""";1;выдвинут;зарегистрирован;
41;Малахова Ольга Михайловна;20.11.1977;"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Москве";2;выдвинут;зарегистрирован;
42;Чернышева Светлана Владимировна;26.07.1973;"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Москве";1;выдвинут;зарегистрирован;
43;Ляховецкий Никита Владимирович;07.08.1998;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
44;Соболева Светлана Анатольевна;18.04.1960;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
45;Ардин Николай Николаевич;17.12.1979;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
46;Базаркин Евгений Михайлович;20.11.1975;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
47;Власов Евгений Константинович;06.07.1947;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
48;Кучеренко Андрей Александрович;21.09.1965;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
49;Махмутов Павел Исхакович;21.01.1964;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
50;Маховиков Андрей Валерьевич;30.03.1975;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
51;Фаустов Алексей Васильевич;27.06.1961;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
52;Артемов Данил Вадимович;05.04.1991;Самовыдвижение;1;выдвинут;зарегистрирован;
53;Базоева Виктория Владимировна;01.07.1988;Самовыдвижение;2;выдвинут;зарегистрирован;
54;Белобородов Сергей Владимирович;18.02.1958;Самовыдвижение;1;выдвинут;зарегистрирован;
55;Бельский Георгий Александрович;06.12.1967;Самовыдвижение;2;выдвинут;зарегистрирован;
56;Весельский Борис Николаевич;19.11.1981;Самовыдвижение;2;выдвинут;зарегистрирован;
57;Власов Аркадий Роландович;12.04.1969;Самовыдвижение;2;выдвинут;зарегистрирован;
58;Дильмухаметова Регина Маратовна;24.08.1994;Самовыдвижение;1;выдвинут;зарегистрирован;
59;Евгеньева Татьяна Борисовна;16.01.1949;Самовыдвижение;1;выдвинут;зарегистрирован;
60;Егорова Ирина Сергеевна;08.07.1982;Самовыдвижение;1;выдвинут;зарегистрирован;
61;Иванов Сергей Алексеевич;12.08.1954;Самовыдвижение;2;выдвинут;зарегистрирован;
62;Иващенко Ирина Алексеевна;20.09.1960;Самовыдвижение;2;выдвинут;зарегистрирован;
63;Качалка Дмитрий Алексеевич;27.03.1996;Самовыдвижение;1;выдвинут;зарегистрирован;
64;Костюченкова Наталья Юрьевна;09.05.1957;Самовыдвижение;1;выдвинут;зарегистрирован;
65;Котенова Елена Горяевна;17.09.1962;Самовыдвижение;1;выдвинут;зарегистрирован;
66;Крестовская Ирина Владимировна;03.09.1954;Самовыдвижение;1;выдвинут;зарегистрирован;
67;Максимова Татьяна Викторовна;24.07.1976;Самовыдвижение;2;выдвинут;зарегистрирован;
68;Миронова Анастасия Александровна;19.02.1987;Самовыдвижение;1;выдвинут;зарегистрирован;
69;Могунов Илья Вениаминович;01.09.1997;Самовыдвижение;2;выдвинут;зарегистрирован;
70;Трубицина Наталия Юрьевна;04.08.1956;Самовыдвижение;2;выдвинут;зарегистрирован;
71;Фатхуллин Максим Вагизович;11.07.1973;Самовыдвижение;1;выдвинут;зарегистрирован;
72;Шавыркина Ирина Александровна;27.06.1984;Самовыдвижение;2;выдвинут;зарегистрирован;
