;name;date;party;okrug;drived;registered;elected
10;Шелест Михаил Михайлович;11.05.1975;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
11;Амосов Анатолий Александрович;09.06.1975;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
12;Амосова Ольга Юрьевна;21.02.1968;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
13;Киселев Михаил Александрович;04.06.1995;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
14;Литвинов Алексей Сергеевич;03.05.1997;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
15;Ребяцков Денис Игоревич;15.11.1990;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;отказ в регистрации;
16;Сущинская Алла Викторовна;26.07.1988;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
17;Шайдуллин Илья Равильевич;20.11.1991;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
18;Богданов Сергей Вячеславович;16.05.1975;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
19;Бражник Виктория Алексеевна;21.09.1971;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
20;Дрожжинов Михаил Дмитриевич;06.11.1959;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;
21;Клестова Наталия Владимировна;22.03.1975;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;
22;Мкртчян Тигран Лунтерсович;02.03.1971;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;
23;Муравьев Андрей Александрович;01.06.1980;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;
24;Прохоров Дмитрий Юрьевич;23.07.1966;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
25;Хубиев Расул Владимирович;17.02.1968;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;
26;Чистякова Татьяна Александровна;25.11.1980;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
27;Яковлев Сергей Владимирович;08.01.1974;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;
28;Коровин Вадим Александрович;03.09.1977;"Региональное отделение в Москве Политической партии ""Партия народной свободы (ПАРНАС)""";2;выдвинут;зарегистрирован;избр.
29;Серёдкина Анна Борисовна;24.11.1983;"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Москве";1;выдвинут;зарегистрирован;
30;Бодриков Александр Евгеньевич;12.10.1980;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;избр.
31;Денисенко Вадим Николаевич;02.08.1979;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
32;Иванова Наталья Александровна;06.09.1970;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;отказ в регистрации;
33;Киселев Дмитрий Викторович;17.02.1986;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
34;Князев Николай Александрович;09.01.1988;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;избр.
35;Прокуронов Денис Дмитриевич;08.07.1996;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;избр.
36;Сурикова Ирина Евгеньевна;29.10.1972;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;избр.
37;Царёв Лев Игоревич;15.09.1988;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;
38;Чекунаева Юлия Александровна;09.10.1974;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;
39;Пугачева Ружена Борисовна;06.11.1960;"Региональное отделение Политической партии ""Российский Объединённый Трудовой Фронт"" в городе Москве";2;выдвинут;отказ в регистрации;
40;Кургузов Иван Александрович;21.05.1980;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
41;Недумов Сергей Юрьевич;31.07.1980;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
42;Рогов Михаил Витальевич;05.11.1979;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
43;Шубин Семен Валериевич;20.02.1985;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
44;Быкадарова Вероника Ильинична;22.07.1997;Самовыдвижение;1;выдвинут;зарегистрирован;
45;Варавин Никита Игоревич;16.01.1998;Самовыдвижение;2;выдвинут;зарегистрирован;
46;Зыкова Татьяна Георгиевна;08.12.1957;Самовыдвижение;1;выдвинут;зарегистрирован;
47;Мансуров Тимур Тиллоевич;08.01.1982;Самовыдвижение;1;выдвинут;выбывший (после регистрации) кандидат;
48;Марушков Никита Сергеевич;22.01.1988;Самовыдвижение;2;выдвинут;отказ в регистрации;
49;Медведев Виталий Викторович;19.07.1984;Самовыдвижение;1;выдвинут;зарегистрирован;
50;Монахов Владимир Александрович;24.04.1968;Самовыдвижение;1;выдвинут;зарегистрирован;
51;Мостинская Ольга Сергеевна;11.04.1981;Самовыдвижение;2;выдвинут;зарегистрирован;избр.
52;Муратова Юлия Ивановна;07.10.1973;Самовыдвижение;2;выдвинут;зарегистрирован;
53;Назаров Григорий Севанович;12.07.1982;Самовыдвижение;1;выдвинут;зарегистрирован;
54;Петрова Ольга Владимировна;25.11.1952;Самовыдвижение;1;выдвинут;зарегистрирован;
55;Салов Игорь Александрович;04.01.1947;Самовыдвижение;2;выдвинут;зарегистрирован;
56;Сидоренко Даниил Викторович;20.03.1996;Самовыдвижение;1;выдвинут;зарегистрирован;
57;Сизов Михаил Михайлович;13.08.1957;Самовыдвижение;1;выдвинут;зарегистрирован;
58;Титов Леонид Юрьевич;26.06.1970;Самовыдвижение;2;утративший статус выдвинутого кандидата;;
59;Титов Леонид Юрьевич;26.06.1970;Самовыдвижение;1;выдвинут;зарегистрирован;
60;Щербаков Анатолий Александрович;04.09.1983;Самовыдвижение;2;выдвинут;зарегистрирован;
