;name;date;party;okrug;drived;registered;elected
17;Капитульский Юрий Леонидович;08.09.1945;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
18;Ларина-Бородкина Галина Викторовна;26.06.1969;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
19;Ляпин Павел Николаевич;09.10.1985;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
20;Мишин Дмитрий Дмитриевич;24.10.1993;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
21;Петрушкова Татьяна Сергеевна;15.07.1963;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
22;Раздрогов Владимир Иннокентьевич;30.08.1984;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";3;выдвинут;зарегистрирован;
23;Рунов Михаил Владимирович;11.08.1990;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;выбывший (после регистрации) кандидат;
24;Рунова Яна Андреевна;07.05.1996;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";4;выдвинут;зарегистрирован;
25;Рябев Андрей Николаевич;28.06.1978;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
26;Семенова Лариса Валерьевна;22.09.1972;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
27;Сильниченко Игорь Владимирович;05.07.1995;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";4;выдвинут;зарегистрирован;
28;Спесивцев Виктор Николаевич;30.07.1952;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
29;Тулупов Виталий Леонидович;30.08.1970;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";4;выдвинут;зарегистрирован;
30;Урсакий Евгений Анатольевич;01.10.1978;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
31;Белов Даниил Романович;17.07.1989;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;3;выдвинут;зарегистрирован;
32;Галлямов Олег Раульевич;06.06.1981;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
33;Занегин Дмитрий Александрович;23.08.1995;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
34;Захаров Денис Игоревич;25.01.1996;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;4;выдвинут;зарегистрирован;
35;Кривяков Антон Алексеевич;26.09.1984;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;отказ в регистрации;
36;Ловинюков Александр Анатольевич;19.03.1993;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;3;выдвинут;зарегистрирован;
37;Михайлова Евгения Алексеевна;10.08.1990;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
38;Монахова Алёна Дмитриевна;17.06.1999;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;отказ в регистрации;
39;Ноздрин Александр Дмитриевич;29.06.1991;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
40;Поддорогина Мария Дмитриевна;13.02.1996;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;3;выдвинут;зарегистрирован;
41;Поддорогина Наталья Юрьевна;31.08.1974;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;3;выдвинут;зарегистрирован;
42;Протасов Роман Игоревич;24.08.1983;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;3;выдвинут;зарегистрирован;
43;Пучков Сергей Викторович;06.06.1966;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;4;выдвинут;зарегистрирован;
44;Рязанов Александр Васильевич;03.12.1972;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
45;Антонова Ольга Феафановна;05.05.1965;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
46;Бланк Владимир Давыдович;23.04.1951;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";4;выдвинут;зарегистрирован;избр.
47;Воронцова Елена Дмитриевна;21.03.1962;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;
48;Герасименко Жаннетта Александровна;02.01.1963;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
49;Еремина Юлия Юрьевна;17.01.1992;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
50;Калеганова Марина Геодоровна;30.04.1956;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
51;Каравичев Олег Васильевич;03.04.1952;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";4;выдвинут;зарегистрирован;избр.
52;Клочков Владимир Петрович;23.04.1952;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
53;Ковальчук Павел Анатольевич;01.05.1988;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
54;Кочегурова Людмила Павловна;17.03.1953;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";4;выдвинут;зарегистрирован;избр.
55;Кривошеев Сергей Александрович;17.06.1954;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
56;Кучер Николай Петрович;15.05.1955;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
57;Моисеева Ирина Николаевна;17.03.1951;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";4;выдвинут;зарегистрирован;избр.
58;Пономарева Лариса Ивановна;17.08.1966;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";4;выдвинут;зарегистрирован;избр.
59;Прохода Владимир Владимирович;23.09.1963;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
60;Пушков Максим Александрович;20.03.1958;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
61;Савицкая Ирина Алексеевна;04.05.1959;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
62;Терехин Андрей Станиславович;24.04.1960;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
63;Тимошенко Наталья Анатольевна;23.08.1961;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";3;выдвинут;зарегистрирован;избр.
64;Шишонин Юрий Васильевич;06.11.1953;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
65;Безниско Олег Дмитриевич;03.05.1954;"Региональное отделение в Москве Политической партии ""Партия народной свободы (ПАРНАС)""";4;выдвинут;зарегистрирован;
66;Афанасьева Людмила Владимировна;06.11.1966;"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Москве";4;выдвинут;зарегистрирован;
67;Боровский Антон Владимирович;18.03.1998;"Региональное отделение Общественной организации Всероссийская политическая партия ""Гражданская Сила"" в г. Москве";1;выдвинут;отказ в регистрации;
68;Иванов Андрей Александрович;16.03.1980;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";3;выдвинут;зарегистрирован;
69;Андрюшкин Юрий Дмитриевич;11.02.1989;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
70;Жарков Сергей Александрович;10.05.1982;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
71;Красовский Александр Юрьевич;14.06.1975;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;3;выдвинут;зарегистрирован;
72;Кузнецова Олеся Эдуардовна;03.05.1964;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;3;выдвинут;зарегистрирован;
73;Тимофеев Алексей Вячеславович;21.03.1977;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;зарегистрирован;
74;Атакишиева Суада Рафаэловна;07.02.1989;Самовыдвижение;3;выдвинут;зарегистрирован;
75;Верещагина Елена Игоревна;28.02.1994;Самовыдвижение;3;выдвинут;зарегистрирован;избр.
76;Гавришев Алексей Викторович;18.02.1984;Самовыдвижение;1;выдвинут;зарегистрирован;
77;Гладков Николай Эдуардович;27.07.1974;Самовыдвижение;2;выдвинут;зарегистрирован;
78;Карасев Евгений Александрович;16.10.1980;Самовыдвижение;4;выдвинут;зарегистрирован;
79;Китаев Валерий Вячеславович;17.09.1961;Самовыдвижение;4;выдвинут;зарегистрирован;
80;Коваленко Тамара Георгиевна;20.07.1949;Самовыдвижение;1;выдвинут;зарегистрирован;
81;Коневских Лариса Альбертовна;02.10.1960;Самовыдвижение;3;выдвинут;отказ в регистрации;
82;Костылева Ирина Евгеньевна;26.11.1958;Самовыдвижение;3;выдвинут;зарегистрирован;
83;Кулинич Татьяна Николаевна;25.01.1975;Самовыдвижение;3;выдвинут;зарегистрирован;
84;Лобанов Александр Владимирович;06.12.1960;Самовыдвижение;4;выдвинут;зарегистрирован;
85;Невежкин Антон Владимирович;18.02.1985;Самовыдвижение;3;выдвинут;зарегистрирован;
86;Саблин Семён Сергеевич;03.05.1997;Самовыдвижение;4;выдвинут;зарегистрирован;
87;Сафронова Эмма Сергеевна;08.04.1998;Самовыдвижение;4;выдвинут;зарегистрирован;
88;Толкачев Дмитрий Валерьевич;20.09.1962;Самовыдвижение;2;выдвинут;зарегистрирован;
89;Шавикова Марина Юрьевна;09.06.1991;Самовыдвижение;4;выдвинут;зарегистрирован;
90;Шайдулина Тамара Тимуровна;27.08.1994;Самовыдвижение;3;выдвинут;отказ в регистрации;
91;Якушева Ольга Алексеевна;24.08.1955;Самовыдвижение;1;выдвинут;зарегистрирован;
