;name;date;party;okrug;drived;registered;elected
10;Середин Александр Михайлович;30.03.1986;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
11;Харев Вадим Александрович;15.03.1983;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";2;выдвинут;зарегистрирован;
12;Хасанов Руслан Галимжанович;20.08.1983;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
13;Чумак Игорь Иванович;25.08.1966;"МОСКОВСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""";1;выдвинут;зарегистрирован;
14;Абрамкин Владимир Иванович;06.05.1955;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
15;Бутузов Александр Викторович;25.12.1978;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
16;Доценко Владимир Александрович;18.01.1948;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
17;Драгун Владимир Николаевич;04.08.1959;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
18;Каландаров Камилжан Хамутович;08.05.1957;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
19;Рудковский Андрей Андреевич;14.10.1994;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;зарегистрирован;
20;Смирнов Сергей Петрович;09.01.1985;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;зарегистрирован;
21;Смирнов Станислав Александрович;29.10.1997;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;2;выдвинут;отказ в регистрации;
22;Чужмарова Тамара Ибрагимовна;21.01.1965;Московское городское отделение Политической партии ЛДПР - Либерально-демократической партии России;1;выдвинут;выбывший (после регистрации) кандидат;
23;Джума Светлана Геннадиевна;05.09.1968;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
24;Краснопольская Светлана Михайловна;02.05.1962;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
25;Кузнецова Елена Ивановна;18.04.1962;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
26;Митрофанов Анатолий Викторович;27.10.1957;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
27;Потаева Анна Александровна;26.08.1995;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
28;Савельева Анна Владимировна;31.10.1960;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
29;Соколов Александр Владимирович;23.12.1967;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
30;Хрыкина Надежда Михайловна;28.05.1952;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
31;Шатова Елена Леонидовна;03.06.1973;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
32;Шацкая Татьяна Ивановна;13.08.1950;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
33;Прядко Татьяна Владимировна;27.05.1957;"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Москве";2;выдвинут;выбывший (после регистрации) кандидат;
34;Володин Евгений Евгеньевич;22.03.1986;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
35;Кустов Евгений Александрович;20.01.1988;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;
36;Самодуров Кирилл Олегович;17.10.1987;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
37;Самохоткин Матвей Александрович;12.11.1982;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
38;Смехов Григорий Владимирович;18.02.1952;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;
39;Бедрик Сергей Викторович;04.07.1992;Самовыдвижение;2;выдвинут;зарегистрирован;
40;Богданов Владимир Андреевич;22.06.1945;Самовыдвижение;2;выдвинут;зарегистрирован;
41;Богданова Елена Геннадиевна;03.11.1973;Самовыдвижение;1;выдвинут;зарегистрирован;
42;Братухин Руслан Юрьевич;08.01.1980;Самовыдвижение;1;выдвинут;зарегистрирован;
43;Гаврилов Юрий Николаевич;01.08.1961;Самовыдвижение;1;выдвинут;зарегистрирован;
44;Иванов Александр Николаевич;21.06.1966;Самовыдвижение;1;выдвинут;зарегистрирован;
45;Листков Николай Александрович;07.03.1983;Самовыдвижение;2;выдвинут;зарегистрирован;
46;Никишина Ольга Евгеньевна;26.01.1983;Самовыдвижение;1;выдвинут;зарегистрирован;
47;Печенин Дмитрий Валерьевич;29.05.1979;Самовыдвижение;2;выдвинут;зарегистрирован;
48;Салов Дмитрий Олегович;25.04.1983;Самовыдвижение;1;выдвинут;зарегистрирован;
49;Салов Олег Альбертович;17.09.1959;Самовыдвижение;2;выдвинут;зарегистрирован;
50;Скурлатов Игорь Валерьевич;03.03.1965;Самовыдвижение;2;выдвинут;зарегистрирован;
51;Соболева Ольга Сергеевна;03.08.1981;Самовыдвижение;1;выдвинут;зарегистрирован;
52;Танасьев Никита Сергеевич;05.10.1997;Самовыдвижение;2;выдвинут;зарегистрирован;
